status,file,key,error
uploaded,"C:\Users\dhwan\Desktop\sparesco-catalog\imports\Argo Hytos\images\000128_6634190d6dae.jpg","argo-hytos/000128_6634190d6dae.jpg",""
uploaded,"C:\Users\dhwan\Desktop\sparesco-catalog\imports\Argo Hytos\images\000136_334d08ffaef1.png","argo-hytos/000136_334d08ffaef1.png",""
uploaded,"C:\Users\dhwan\Desktop\sparesco-catalog\imports\Argo Hytos\images\000134_660ab82eddb5.jpg","argo-hytos/000134_660ab82eddb5.jpg",""
uploaded,"C:\Users\dhwan\Desktop\sparesco-catalog\imports\Argo Hytos\images\000127_3ad51726ac02.png","argo-hytos/000127_3ad51726ac02.png",""
uploaded,"C:\Users\dhwan\Desktop\sparesco-catalog\imports\Argo Hytos\images\000131_f7edfafa5295.png","argo-hytos/000131_f7edfafa5295.png",""
uploaded,"C:\Users\dhwan\Desktop\sparesco-catalog\imports\Argo Hytos\images\000135_694043e9307a.png","argo-hytos/000135_694043e9307a.png",""
uploaded,"C:\Users\dhwan\Desktop\sparesco-catalog\imports\Argo Hytos\images\000133_ab54fee7bedb.jpg","argo-hytos/000133_ab54fee7bedb.jpg",""
uploaded,"C:\Users\dhwan\Desktop\sparesco-catalog\imports\Argo Hytos\images\000137_93bfc20a254c.jpg","argo-hytos/000137_93bfc20a254c.jpg",""
uploaded,"C:\Users\dhwan\Desktop\sparesco-catalog\imports\Argo Hytos\images\000139_26633067dbe0.png","argo-hytos/000139_26633067dbe0.png",""
uploaded,"C:\Users\dhwan\Desktop\sparesco-catalog\imports\Argo Hytos\images\000138_2ec6da135381.png","argo-hytos/000138_2ec6da135381.png",""
uploaded,"C:\Users\dhwan\Desktop\sparesco-catalog\imports\Argo Hytos\images\000144_03fb8313608a.png","argo-hytos/000144_03fb8313608a.png",""
uploaded,"C:\Users\dhwan\Desktop\sparesco-catalog\imports\Argo Hytos\images\000140_f8ea452e09f2.jpg","argo-hytos/000140_f8ea452e09f2.jpg",""
